0,85.2209
0.0048,70.3414
0.0096,68.0013
0.0144,67.9475
0.0192,67.9979
0.0288,68.0199
0.0384,68.0406
0.0576,68.0882
0.0768,68.1363
0.0864,68.159
0.1056,68.2042
0.144,68.2944
0.2208,68.4816
0.2976,68.6755
0.3744,68.8752
0.4512,69.0803
0.528,69.2907
0.6048,69.5065
0.6816,69.7281
0.7584,69.956
0.8352,70.1902
0.912,70.431
0.9888,70.6787
1.0656,70.9336
1.1424,71.1959
1.2192,71.4659
1.296,71.744
1.3728,72.0306
1.4496,72.3259
1.5264,72.6303
1.6032,72.9443
1.68,73.2682
1.7568,73.6025
1.8336,73.9476
1.9104,74.304
1.9872,74.6722
2.064,75.0527
2.1408,75.4462
2.1792,75.6456
2.2176,75.8486
2.256,76.0552
2.2944,76.2655
2.3328,76.4796
2.3712,76.6975
2.4096,76.9194
2.448,77.1453
2.4864,77.3754
2.5248,77.6099
2.5632,77.8487
2.6016,78.092
2.64,78.34
2.6784,78.5928
2.7168,78.8504
2.7552,79.1131
2.7936,79.3809
2.832,79.6541
2.8704,79.9327
2.9088,80.2168
2.9472,80.5066
2.9856,80.8022
3.024,81.1041
3.0624,81.4119
3.1008,81.7262
3.1392,82.047
3.1776,82.3745
3.216,82.7081
3.2544,83.048
3.2928,83.4
3.3312,83.7932
3.3504,84.0098
3.3696,84.3074
3.3792,84.5072
3.3888,85.0411
3.3984,85.9492
3.408,87.0818
3.4176,87.7185
3.4272,88.0036
3.4464,88.2603
3.4848,88.3472
3.5232,88.074
3.5616,87.3743
3.5808,84.2696
3.6,81.0593
3.6192,79.1747
3.6384,78.5279
3.6768,78.3607
3.7536,78.0323
3.9072,77.9769
4.2144,78.9007
4.8288,80.1731
5.8288,80.4483
6.8288,80.379
7.8288,80.3539
8.8288,80.3539
9.8288,80.3552
10.8288,80.3553
11.8288,80.3553
12.8288,80.3553
13.8288,80.3553
14.8288,80.3553
15.8288,80.3553
16.8288,80.3553
17.8288,80.3553
18.8288,80.3553
19.8288,80.3553
20.8288,80.3553
21.8288,80.3553
22.8288,80.3553
23.8288,80.3553
24.8288,80.3553
25.8288,80.3553
26.8288,80.3553
27.8288,80.3553
28.8288,80.3553
29.8288,80.3553
30.8288,80.3553
31.8288,80.3553
32.8288,80.3553
33.8288,80.3553
34.8288,80.3553
35.8288,80.3553
36.8288,80.3553
37.8288,80.3553
38.8288,80.3553
39.8288,80.3553
40.8288,80.3553
41.8288,80.3553
42.8288,80.3553
43.8288,80.3553
44.8288,80.3553
45.8288,80.3553
46.8288,80.3553
47.8288,80.3553
48.8288,80.3553
49.8288,80.3553
50.8288,80.3553
51.8288,80.3553
52.8288,80.3553
53.8288,80.3553
54.8288,80.3553
55.8288,80.3553
56.8288,80.3553
57.8288,80.3553
58.8288,80.3553
59.8288,80.3553
60.8288,80.3553
61.8288,80.3553
62.8288,80.3553
63.8288,80.3553
64.8288,80.3553
65.8288,80.3553
66.8288,80.3553
67.8288,80.3553
68.8288,80.3553
69.8288,80.3553
70.8288,80.3553
71.8288,80.3553
72,80.3553
